Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S6P1b_10283,4248.2,9208.8,Fibroblast,S6P1b,-1.919082818,1.930667234
S6P1b_10284,4222.9,9209.2,Fibroblast,S6P1b,-4.341104922,4.79533763
S6P1b_10285,4422.9,9208.9,Acini,S6P1b,-1.811388311,-5.906463193
S6P1b_10286,4463.5,9211.5,Fibroblast,S6P1b,-4.356838164,5.034798575
S6P1b_10287,4587.3,9210.2,Acini,S6P1b,-1.082504687,-2.769995498
S6P1b_10288,4124.2,9212.6,Fibroblast,S6P1b,-6.511514602,4.083487225
S6P1b_10289,4169.6,9213.7,Ducts,S6P1b,3.431661906,2.062439275
S6P1b_10290,4233.7,9209.3,Fibroblast,S6P1b,-0.647976158,1.504850698
S6P1b_10291,4295.1,9211.9,Fibroblast,S6P1b,-5.23698276,5.460822535
S6P1b_10292,4470.6,9213.2,Fibroblast,S6P1b,-4.350944457,5.01396556
S6P1b_10293,4481.7,9212.5,Ducts,S6P1b,6.777210775,0.627270383
S6P1b_10294,4642.1,9210.9,Acini,S6P1b,-0.478519735,-1.955742645
S6P1b_10295,4571.8,9215.9,Myoepithelial,S6P1b,0.335123035,0.291645003
S6P1b_10296,4213.4,9213.3,Fibroblast,S6P1b,-4.233118949,6.550425959
S6P1b_10297,4287.5,9215,Fibroblast,S6P1b,-5.271827636,5.380409194
S6P1b_10298,4392.7,9211.5,Fibroblast,S6P1b,-2.372058329,-1.629713344
S6P1b_10299,4113.8,9214.2,Fibroblast,S6P1b,-3.899613795,8.091331912
S6P1b_10300,4090.3,9211.5,Fibroblast,S6P1b,-5.157670913,5.92128749
S6P1b_10301,4158.3,9217.6,Myoepithelial,S6P1b,4.462209287,-1.35459547
S6P1b_10302,4542.1,9211.3,Acini,S6P1b,-3.206836638,-4.405010747
S6P1b_10303,4142.6,9213.9,Fibroblast,S6P1b,-3.498025594,0.7585531
S6P1b_10304,4458.1,9219.4,Acini,S6P1b,5.34406096,-2.351635503
S6P1b_10305,4622,9212.6,Acini,S6P1b,-1.849279938,-3.842099475
S6P1b_10306,4727.6,9211.7,Acini,S6P1b,7.334477964,-1.862044501
S6P1b_10307,4764.5,9215.7,Acini,S6P1b,-0.091160563,-5.124721574
S6P1b_10308,4078.7,9216.4,Fibroblast,S6P1b,-5.985774455,3.14656849
S6P1b_10309,4240.3,9216.9,Fibroblast,S6P1b,-4.376795707,2.060396267
S6P1b_10310,4274.3,9213.1,Fibroblast,S6P1b,-6.112379966,3.234670115
S6P1b_10311,4311.6,9215.8,Acini,S6P1b,1.352397504,-5.276714849
S6P1b_10312,3974.2,9218,Others,S6P1b,-2.651324925,-4.84475665
S6P1b_10313,4251.8,9219,Fibroblast,S6P1b,-5.17099565,6.819179965
